id,district
27635,Лианозово
125151,Марьина Роща
28756,Отрадное
140502,Алтуфьевский
27636,Северный
28779,Северное Медведково
25233,Алексеевский
68331,Марьина Роща
142613,Марьина Роща
134588,Северный
134600,Северный
70974,Северный
21764,Северный
20818,Северный
20746,Северный
23150,Северный
26192,Северный
25764,Северный
25765,Северный
71371,Свиблово
71372,Свиблово
71373,Свиблово
70328,Свиблово
71948,Свиблово
71950,Свиблово
73068,Свиблово
69504,Свиблово
75733,Свиблово
26185,Свиблово
26187,Свиблово
26660,Свиблово
26661,Свиблово
26662,Свиблово
26664,Свиблово
23113,Свиблово
23117,Свиблово
23118,Свиблово
23119,Свиблово
23120,Свиблово
23121,Свиблово
23122,Свиблово
23123,Свиблово
23124,Свиблово
23125,Свиблово
23126,Свиблово
23127,Свиблово
24795,Свиблово
24797,Свиблово
24798,Свиблово
24786,Свиблово
24788,Свиблово
24789,Свиблово
24790,Свиблово
24791,Свиблово
20770,Свиблово
20771,Свиблово
20772,Свиблово
20808,Свиблово
21898,Свиблово
77221,Свиблово
20529,Свиблово
75129,Свиблово
150662,Отрадное
84820,Отрадное
68126,Лианозово
20527,Останкинский
80000,Северный
149439,Лосиноостровский
151032,Марьина Роща
82586,Бибирево
73644,Свиблово
149530,Отрадное
81008,Бабушкинский
28292,Свиблово
68374,Марьина Роща
69854,Марфино
133017,Южное Медведково
149933,Южное Медведково
68447,Южное Медведково
68448,Южное Медведково
81534,Алексеевский
151321,Отрадное
89139,Лианозово
143458,Южное Медведково
129177,Свиблово
68946,Свиблово
69256,Свиблово
28746,Марьина Роща
80736,Бибирево
22936,Бабушкинский
151110,Северное Медведково
72909,Алексеевский
150878,Ростокино
132700,Ярославский
140690,Ярославский
21407,Красносельский
140894,Гольяново
28001,Гольяново
27999,Гольяново
28304,Преображенское
27590,Преображенское
145150,Богородское
28003,Гольяново
27479,Гольяново
25907,Красносельский
140299,Красносельский
28000,Гольяново
21323,Сокольники
27503,Метрогородок
149376,Метрогородок
28019,Метрогородок
29562,Сокольники
26869,Гольяново
20830,Красносельский
26566,Преображенское
27480,Гольяново
72992,Сокольники
26218,Сокольники
156198,Гольяново
27581,Богородское
27794,Богородское
25919,Богородское
142065,Богородское
142368,Соколиная Гора
20653,Гольяново
25276,Гольяново
23215,Новокосино
28309,Преображенское
21672,Северное Измайлово
143231,Северное Измайлово
110612,Северное Измайлово
156186,Северное Измайлово
154063,Северное Измайлово
154496,Северное Измайлово
154784,Северное Измайлово
151271,Метрогородок
21215,Сокольники
27659,Богородское
27504,Новокосино
73579,Северное Измайлово
21317,Гольяново
140582,Новокосино
91367,Преображенское
23206,Косино-Ухтомский
128801,Преображенское
133157,Преображенское
125139,Преображенское
117474,Преображенское
150774,Сокольники
27507,Новокосино
27998,Гольяново
